"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"lcl|CP002684.1_cds_AEE29630.1_3403",2670.33079834086,-0.444876593993954,0.173955705096745,31.1287333625316,2.39541666087219e-05,0.000110081507224351
"lcl|CP002684.1_cds_AEE32036.1_6602",561.30760834461,1.56405623672679,0.262583326002996,31.121984405939,2.40253796833783e-05,0.000110389974327339
"lcl|CP002685.1_cds_AEC09699.1_18531",335.324752697817,0.110272819913715,0.109655287493956,31.1052492877513,2.42028700134156e-05,0.000111186567927526
"lcl|CP002688.1_cds_AED93228.1_41219",617.860951315112,-0.0998051515202194,0.0677864377112312,31.1042722326047,2.42132725642912e-05,0.000111215429572993
"lcl|CP002685.1_cds_AEC08549.1_16980",241.813694023228,0.230219147172159,0.104915232114303,31.1021428708512,2.42359588884973e-05,0.000111300693133055
"lcl|CP002687.1_cds_AEE82380.1_30524",3512.42077510305,0.828423707847957,0.117859739342768,31.0948493878948,2.4313823713851e-05,0.000111639285138917
"lcl|CP002687.1_cds_AEE84774.2_33898",131.658573157365,0.53087649751445,0.189155394374481,31.0897984013037,2.43678929628565e-05,0.000111865526561755
"lcl|CP002684.1_cds_AEE29975.1_3864",73.3327503644035,-0.390651086696113,0.220022786135743,31.0894725847094,2.43713848155028e-05,0.000111865526561755
"lcl|CP002687.1_cds_AEE85346.1_34683",331.058664997465,1.20460866806038,0.153740532826277,31.0818473592792,2.44532478409038e-05,0.000112222198608867
"lcl|CP002685.1_cds_AEC05475.1_12773",236.294438630474,0.465334826693566,0.125672511990747,31.0807049926875,2.44655355192213e-05,0.000112240425867753
"lcl|CP002684.1_cds_ANM61095.1_11470",421.975400857231,-0.423817515658693,0.172038440451271,31.0810691953777,2.4461617368846e-05,0.000112240425867753
"lcl|CP002686.1_cds_AEE73961.1_20773",495.92623701342,-0.185732301620867,0.0899786169597014,31.0702948525219,2.45777927025771e-05,0.000112736267835746
"lcl|CP002686.1_cds_AEE75523.1_22916",349.148019884348,-0.79380036604311,0.313688650608431,31.0688339364389,2.45935871864106e-05,0.000112789550205567
"lcl|CP002687.1_cds_AEE86116.1_35742",1211.26516849532,0.0892058339463855,0.120749284668632,31.0649196124211,2.46359559172704e-05,0.000112964666898386
"lcl|CP002684.1_cds_AEE35150.1_10827",2368.81525898742,-0.174393692757149,0.0416477444159513,31.0637846943093,2.46482538124817e-05,0.000113001861992889
"lcl|CP002684.1_cds_AEE36416.1_12557",811.579518321503,-0.612749566174479,0.080692372334616,31.0543704560108,2.47505005855629e-05,0.000113451352149208
"lcl|CP002688.1_cds_AED94237.1_42560",1611.72737260661,-0.0827536114738702,0.0513343030704109,31.0527652077438,2.47679768524677e-05,0.000113512184576488
"lcl|CP002684.1_cds_AEE27827.1_888",73.9689595658222,0.604959573791912,0.406152085774061,31.0503083251119,2.47947485006562e-05,0.000113615590057157
"lcl|CP002688.1_cds_AED90560.1_37536",488.303286959428,-0.455575850521887,0.234978137583157,31.0480207317455,2.48197012434345e-05,0.000113710627183515
"lcl|CP002687.1_cds_AEE85488.1_34887",642.664459682074,-0.184731710664833,0.121329654555354,31.0423016195364,2.48821933967395e-05,0.000113977588418732
"lcl|CP002684.1_cds_AEE29951.1_3836",1578.86832246213,-0.448475520797206,0.0773473105597597,31.0417066728183,2.48887032626477e-05,0.000113988065129269
"lcl|CP002688.1_cds_AED96745.1_45945",1817.37197574346,-0.0765211721558756,0.0623022717192394,31.029890756558,2.50183422671209e-05,0.000114562363216058
"lcl|CP002686.1_cds_AEE74937.1_22121",444.346793149036,0.60987916424056,0.140328898856968,31.0206509939665,2.51201827179505e-05,0.000115009194757184
"lcl|CP002684.1_cds_AEE32483.1_7207",303.401072427963,0.0844365133022175,0.100834253693534,31.0172904536089,2.51573242682153e-05,0.000115159710241853
"lcl|CP002688.1_cds_AED97963.1_47569",64.9968426366764,-0.884631193197615,0.380844729003791,31.0076511606002,2.52641622758978e-05,0.000115629161830381
"lcl|CP002686.1_cds_AEE78728.1_27321",579.088919136161,-1.4535831990836,0.353177681609791,30.9966379506841,2.53867784232216e-05,0.000116170655493549
"lcl|CP002687.1_cds_AEE83094.1_31485",318.673426447842,0.404480248411455,0.147620980470224,30.9936567698441,2.5420070818905e-05,0.000116283577645403
"lcl|CP002685.1_cds_AEC10414.1_19515",128.35484309802,0.297554595143838,0.297884397087166,30.9937974930264,2.54184983178623e-05,0.000116283577645403
"lcl|CP002684.1_cds_AEE29716.1_3517",1960.51627309053,0.197539116635365,0.118783490512881,30.992505787303,2.54329360081795e-05,0.000116322716808675
"lcl|CP002684.1_cds_ANM59393.1_5129",530.113265932526,-0.265178542238311,0.0787324384205749,30.9836249314453,2.55324195268532e-05,0.000116757942183276
"lcl|CP002688.1_cds_AED92005.1_39551",683.248377140623,-0.095376290349488,0.0925163791662012,30.9784458894251,2.55906131018692e-05,0.000117004236123282
"lcl|CP002688.1_cds_AED90677.1_37697",251.22785218231,-0.43376927908951,0.0908562685342102,30.9739936559346,2.56407450050023e-05,0.000117213593677397
"lcl|CP002688.1_cds_AED91714.1_39154",1311.65852704616,0.393479789723097,0.0864650266895387,30.9681832630412,2.57063160584355e-05,0.000117493446610465
"lcl|CP002686.1_cds_AEE78501.1_27017",3453.67932435004,0.585839273254945,0.127002325777996,30.952757625751,2.58812033720683e-05,0.000118272761778502
"lcl|CP002688.1_cds_AED97715.1_47258",1188.46473247052,-0.0340226880370203,0.13471086093114,30.943093549438,2.59913692546929e-05,0.000118756097099049
"lcl|CP002688.1_cds_AED93001.1_40895",104.96660250318,-0.845664203203322,0.253548502819145,30.9345452344687,2.60892030690392e-05,0.000119182932415916
"lcl|CP002687.1_cds_AEE85669.1_35122",179.075348247491,-0.0866790249368777,0.190656930648308,30.9271139593165,2.61745489127317e-05,0.000119552584323228
"lcl|CP002686.1_cds_AEE79812.1_28786",1278.65386497798,-0.844975677195747,0.140356318608911,30.9240489061447,2.62098305821453e-05,0.000119693481091935
"lcl|CP002688.1_cds_AED92608.1_40361",387.381056891562,0.278787943376069,0.112043650505683,30.9225824222647,2.62267278600937e-05,0.000119750387661598
"lcl|CP002688.1_cds_AED95925.1_44851",905.091084524378,0.0864780689317319,0.0657884540816395,30.9207511372844,2.62478436400129e-05,0.000119826533268816
"lcl|CP002685.1_cds_ANM61337.1_12778",463.647407351007,0.179029471436691,0.105079142302795,30.9188255027067,2.62700654896813e-05,0.000119907701695715
"lcl|CP002686.1_cds_ANM64247.1_22563",188.089041352498,0.17759799231647,0.108293541001486,30.9178923799424,2.62808404414654e-05,0.000119936603022302
"lcl|CP002686.1_cds_ANM64482.1_25740",138.592471499842,0.143817001401413,0.159763532912516,30.9137427730471,2.63288098115929e-05,0.000120135208257968
"lcl|CP002688.1_cds_AED96858.1_46105",262.94515210328,0.152176744152789,0.107941483381285,30.9119192013109,2.63499176850067e-05,0.000120211201282588
"lcl|CP002687.1_cds_AEE82980.1_31308",40.7779377593179,0.481335142050385,0.622918297702633,30.9074616169525,2.64015848907719e-05,0.000120426560077982
"lcl|CP002686.1_cds_AEE79790.1_28761",2154.52183318988,0.130349378506501,0.063215700412986,30.905006368754,2.64300861583715e-05,0.000120536196276243
"lcl|CP002687.1_cds_AEE81985.1_29969",527.707968459607,0.229552832932482,0.239314122975652,30.8939402522269,2.65589237058288e-05,0.000121103308532963
"lcl|CP002688.1_cds_AED90739.1_37788",2439.26900861647,-0.339638263740533,0.0572116655068243,30.8877970371232,2.66307145751588e-05,0.000121410151873305
"lcl|CP002686.1_cds_AEE77339.1_25430",220.704898335591,-0.0330812846406776,0.128788262929361,30.8788202202371,2.67359652864966e-05,0.000121869410155976
"lcl|CP002684.1_cds_ANM60080.1_2924",102.251899296513,-0.514829773823936,0.663675615032331,30.860291325659,2.69545161795918e-05,0.000122844877553925
"lcl|CP002688.1_cds_AED96503.1_45606",675.080406559671,1.08256726361903,0.13602157023618,30.8489846999066,2.70887478096521e-05,0.000123435796484427
"lcl|CP002687.1_cds_ANM66836.1_35956",17.93178543199,7.23853291343236,2.48250152368367,30.8341176917447,2.72662562562373e-05,0.00012422368293348
"lcl|CP002688.1_cds_ANM68373.1_41747",570.699083811858,0.278491688167321,0.144182472611447,30.8308296653613,2.73056698009491e-05,0.000124382256261697
"lcl|CP002686.1_cds_AEE80397.1_29589",541.757544251692,-0.227225970675487,0.0965833572817041,30.8277010729638,2.73432246026161e-05,0.000124532310599463
"lcl|CP002685.1_cds_ANM61467.1_20001",292.309122956887,-0.526265218850671,0.169230242906832,30.8237240676409,2.73910373893901e-05,0.000124729025521119
"lcl|CP002686.1_cds_AEE78165.1_26553",134.156279601608,-0.177396492416676,0.207989311289028,30.8213212450422,2.74199649859376e-05,0.000124839692162321
"lcl|CP002688.1_cds_AED96677.1_45836",160.765681177436,-0.178388689597414,0.17050809418855,30.8208409647448,2.7425750711112e-05,0.000124844977183096
"lcl|CP002687.1_cds_AEE82143.1_30190",2796.96228664598,-0.418805965811056,0.0386475965765027,30.8195922296071,2.7440799332936e-05,0.000124892419017581
"lcl|CP002686.1_cds_AEE76602.1_24405",4150.92158660705,0.446241742463598,0.0569260638076008,30.8132365953904,2.75175185027293e-05,0.000125220481197349
"lcl|CP002686.1_cds_AEE80056.1_29135",448.749963569732,0.0489473803752742,0.0831589952252107,30.8104263720285,2.7551508545922e-05,0.000125354023544348
"lcl|CP002688.1_cds_AED93548.2_41662",125.491970311777,0.670553574602369,0.166014020215497,30.8094589578833,2.75632191740576e-05,0.000125386170944474
"lcl|CP002686.1_cds_AEE78589.1_27144",211.259390540283,0.48983587375475,0.219386144274537,30.8076029442022,2.75857001773343e-05,0.000125467294117433
"lcl|CP002688.1_cds_AED97476.1_46924",715.808202119748,0.327257848783363,0.0821334764712147,30.7877467771349,2.78273477887395e-05,0.000126545051585114
"lcl|CP002688.1_cds_AED95896.1_44811",1532.80041182335,-0.326653607665641,0.137715742797185,30.7749331697746,2.79843999728895e-05,0.000127237812509378
"lcl|CP002688.1_cds_AED91219.1_38448",310.486491397671,-0.181555348701749,0.114100459262022,30.7685914778718,2.80624524594828e-05,0.000127571209446157
"lcl|CP002686.1_cds_AEE77264.1_25317",404.938697849638,0.0370324758967109,0.101715551572268,30.7653186155253,2.81028186184689e-05,0.000127733201849966
"lcl|CP002685.1_cds_AEC06911.1_14717",332.875504891699,-0.170134260817101,0.0922762432440666,30.7522428751748,2.82646641611158e-05,0.000128447196021071
"lcl|CP002688.1_cds_AED94799.1_43315",294.671316217015,-0.086308597489829,0.0945890975771867,30.7497539982525,2.82955747610677e-05,0.000128566023413611
"lcl|CP002684.1_cds_AEE31455.1_5830",167.593216462597,-0.584246731664135,0.20208017921329,30.7487143401247,2.83084967040555e-05,0.000128603089873658
"lcl|CP002684.1_cds_ANM60580.1_1366",137.039713702069,-0.817322111683901,0.265707251993964,30.7471579180028,2.83278524478837e-05,0.000128669367150963
"lcl|CP002686.1_cds_AEE77076.1_25055",1333.03353032009,-0.0740079598591467,0.0638103264986107,30.7466638943046,2.83339988915899e-05,0.000128675633593469
"lcl|CP002688.1_cds_ANM68551.1_46879",40.0417103462527,0.319790500280668,0.245029076843053,30.7458485099423,2.83441464644288e-05,0.000128700065544288
"lcl|CP002685.1_cds_AEC10384.1_19482",4270.0381539676,-0.0977538514126301,0.0436398051268531,30.7415697707844,2.83974550058538e-05,0.00012892043397713
"lcl|CP002687.1_cds_ANM66846.1_36985",763.640805869814,-0.551722092822373,0.33438509169595,30.7404852654299,2.84109825565974e-05,0.000128960158589674
"lcl|CP002684.1_cds_AEE35494.1_11277",2054.44366035421,-0.226534907890296,0.0778454544463646,30.7354881392178,2.84733965904733e-05,0.000129221732946072
"lcl|CP002684.1_cds_AEE28176.1_1408",642.360009213748,-0.0240299619653921,0.0661977821671284,30.7349674012384,2.84799084081652e-05,0.000129229559181377
"lcl|CP002686.1_cds_AEE75015.1_22224",213.870135788078,-0.166388325291428,0.121648067439848,30.7331118524163,2.85031240021729e-05,0.000129313164590698
"lcl|CP002686.1_cds_ANM66001.1_26856",139.362645612542,-0.0413608033617325,0.11556289237918,30.7324823111271,2.85110047298715e-05,0.000129327182268216
"lcl|CP002685.1_cds_ANM63276.1_13352",3386.20604898539,0.0401034521962582,0.0472657843722878,30.7303091694849,2.85382251511387e-05,0.00012942890620461
"lcl|CP002688.1_cds_ANM68447.1_46569",178.998830534498,-0.81051190166164,0.277785658974276,30.7250328678592,2.86044224139903e-05,0.000129707337248993
"lcl|CP002688.1_cds_AED96714.1_45898",1066.03426358332,-0.61603321651494,0.178196526240977,30.7194252482665,2.86749431502887e-05,0.000130005276351846
"lcl|CP002688.1_cds_AED94318.1_42663",19.9594706767596,5.80592033296334,1.26042549508232,30.7190329666672,2.86798828748817e-05,0.00013000583683032
"lcl|CP002688.1_cds_AED96824.1_46051",335.711984286345,0.208547317310121,0.0835971160502276,30.7139482961699,2.87439868437542e-05,0.000130274543462105
"lcl|CP002686.1_cds_AEE74535.1_21556",395.933563172141,0.470588370563693,0.0927931563862902,30.7112869464433,2.87775958349259e-05,0.00013040497263186
"lcl|CP002687.1_cds_AEE83887.1_32686",237.445143251706,0.161825092677933,0.130119796958005,30.7093023620701,2.88026835906158e-05,0.000130479253112167
"lcl|CP002687.1_cds_AEE85734.1_35210",1007.38437214432,0.0447996681547086,0.111234272121672,30.7092255342529,2.88036552306218e-05,0.000130479253112167
"lcl|CP002685.1_cds_ANM62115.1_14226",550.982064878287,-0.278117903281345,0.119788954472538,30.7033606550034,2.88779241603294e-05,0.000130793739057707
"lcl|CP002688.1_cds_AED97554.1_47042",17.2447059739464,1.57404786732656,0.433358824204588,30.7021022770357,2.88938841177864e-05,0.000130844071108124
"lcl|CP002686.1_cds_AEE75790.1_23280",988.858695755313,-0.0417018718948487,0.098772899447986,30.7005419058919,2.89136863753919e-05,0.000130911782961645
"lcl|CP002684.1_cds_AEE34702.1_10240",122.247764804826,0.215465332541074,0.135941937977933,30.6813842947261,2.91579088840708e-05,0.000131995403725743
"lcl|CP002688.1_cds_AED94790.1_43304",19257.7967851188,-0.170989795822629,0.067203676056693,30.6773232890197,2.92099407089859e-05,0.000132208775905158
"lcl|CP002688.1_cds_AED97490.1_46947",64.1492660111709,-0.359972264758972,0.472527677848191,30.6742745751357,2.92490629190091e-05,0.000132363655395764
"lcl|CP002688.1_cds_ANM70078.1_47990",482.51984126517,-0.28310444973202,0.124898424167685,30.6736753152247,2.92567589415783e-05,0.000132376290792652
"lcl|CP002685.1_cds_AEC07482.1_15484",253.353033412497,0.4203449174609,0.0908999142702486,30.6724053487076,2.92730751733311e-05,0.000132427918757986
"lcl|CP002688.1_cds_AED94125.1_42391",462.220479824684,1.35326203791211,0.166264732674555,30.6566935951883,2.94756830725657e-05,0.000133322149608049
"lcl|CP002684.1_cds_AEE33332.1_8361",88.345234700908,-0.200379431456739,0.201862843762773,30.6525069890928,2.95299045837592e-05,0.000133545023342938
"lcl|CP002687.1_cds_AEE82121.1_30159",196.007994742261,0.121977664342362,0.213551094841615,30.6500804424148,2.95613764462307e-05,0.000133664957418685
"lcl|CP002687.1_cds_AEE85829.1_35348",547.599233495032,-0.0189604272830826,0.115758006647882,30.6458200851348,2.96167128749942e-05,0.000133892739465348
"lcl|CP002688.1_cds_ANM68584.1_40902",112.150413593057,-0.64426272040537,0.322601835405458,30.6453273540346,2.96231194176924e-05,0.000133897341787235
"lcl|CP002685.1_cds_AEC09420.1_18144",40.5438057880251,-0.449170592461317,0.404577046317964,30.6445974919321,2.96326116854464e-05,0.000133897341787235
"lcl|CP002686.1_cds_AEE75107.2_22349",108.823836876219,-0.282831048845524,0.226519740750616,30.6448200405275,2.96297169964277e-05,0.000133897341787235
"lcl|CP002686.1_cds_AEE79408.1_28212",25232.31382467,-0.0349772517698429,0.0995476648688003,30.6401077982865,2.96910689747325e-05,0.000134139031950448
"lcl|CP002684.1_cds_AEE34734.1_10283",502.350442141293,0.615076679998144,0.104183375234313,30.638623781224,2.97104164685403e-05,0.000134203979610404
"lcl|AP000423.1_cds_BAA84366.1_48183",165.161939553787,-0.0176975950477149,0.675344028928758,30.6370873388111,2.97304605997859e-05,0.000134272051770223
"lcl|CP002688.1_cds_AED91136.1_38334",289.680760248058,-0.125501732173689,0.100661329147285,30.6274202178046,2.98568835726773e-05,0.000134820460883381
"lcl|CP002684.1_cds_AEE29293.1_2912",924.366248959569,0.0614090221522286,0.0693343492303763,30.625235089822,2.98855335452517e-05,0.000134927260833003
"lcl|CP002684.1_cds_AEE28587.1_1992",1213.29576600377,0.0189003601715516,0.0540960004602274,30.6237783117202,2.99046489939685e-05,0.000134990985776452
"lcl|CP002685.1_cds_AEC09538.1_18294",301.548843660313,0.198860872280934,0.116709859259824,30.6193199825141,2.99632252518258e-05,0.000135228926413918
"lcl|CP002687.1_cds_AEE83367.1_31873",1597.5497902485,0.149174813806725,0.0496078917049104,30.6190041365876,2.99673793364472e-05,0.000135228926413918
"lcl|CP002688.1_cds_AED95805.2_44691",87.6191554049468,0.982824182068951,0.200714258422192,30.6128201611929,3.00488275293885e-05,0.00013556132086936
"lcl|CP002684.1_cds_AEE36240.1_12284",136.363249822378,0.0324285281224697,0.130582452083492,30.6126491233941,3.00510833549031e-05,0.00013556132086936
"lcl|CP002684.1_cds_AEE31570.1_5970",1078.05370644686,-0.540775433978912,0.101240684555368,30.5841289951711,3.04295918256651e-05,0.000137245848244278
"lcl|CP002687.1_cds_AEE86076.1_35689",1949.64913706028,0.0715059780572257,0.0428597470714831,30.5790995275972,3.04968290484555e-05,0.000137526128188107
"lcl|CP002688.1_cds_AED96184.1_45199",165.685297876672,0.193855621012494,0.110791990148026,30.5775158313811,3.05180313814838e-05,0.000137598753818569
"lcl|CP002686.1_cds_AEE74784.1_21915",529.861150570434,0.240608892256394,0.132448591725586,30.5758937327605,3.05397629743815e-05,0.00013767374110395
"lcl|CP002684.1_cds_AEE30439.1_4483",36.2458149462953,0.192081540885874,0.264261029562718,30.5751685053336,3.05494839540676e-05,0.000137694568351327
"lcl|CP002685.1_cds_ANM62763.1_15990",1761.08561208556,-0.173540092697666,0.0592618401280669,30.5719026509545,3.05932975905873e-05,0.000137869027572674
"lcl|CP002684.1_cds_AEE35173.1_10856",394.976760959819,-0.374578126165537,0.103833442035827,30.5659384057309,3.06734726117291e-05,0.000138161141278327
"lcl|CP002687.1_cds_AEE86554.1_36355",439.50023608343,0.268101877666488,0.131713467160573,30.5665665594734,3.06650187922517e-05,0.000138161141278327
"lcl|CP002688.1_cds_AED94452.1_42839",2831.98746154466,0.0500847920622197,0.0668017452604877,30.5662325077554,3.06695142402022e-05,0.000138161141278327
"lcl|CP002685.1_cds_AEC07622.1_15719",21.9590707510071,-1.34734765965634,0.561655202634811,30.555220360559,3.0818074398951e-05,0.000138789306026908
"lcl|CP002688.1_cds_AED93314.2_41349",4969.970820395,0.492997285199706,0.285081093478229,30.551541985009,3.08678563900972e-05,0.000138990311158346
"lcl|CP002688.1_cds_AED90883.1_37979",751.998857756436,-0.103854116037265,0.0686720403552299,30.5507005101626,3.08792558369682e-05,0.000139018450977839
"lcl|CP002688.1_cds_AED98362.1_48139",345.892559503344,0.190667205099676,0.0966952464801412,30.5455238232262,3.09494761060399e-05,0.000139311348675411
"lcl|CP002685.1_cds_AEC07875.1_16075",4829.87202062965,-0.401624060777513,0.12214814375519,30.5388406297566,3.10403656086217e-05,0.000139697170596721
